permalink,name,homepage_url,category_list,funding_total_usd,status,country_code,state_code,region,city,funding_rounds,founded_at,first_funding_at,last_funding_at,target,primary_category,funding_total_usd_clean,market_share,industry_hhi,clustering_coefficient,degree_centrality,weak_tie_ratio,num_investors,working_capital,breakout_velocity
/organization/sourcelabs,SourceLabs,http://www.sourcelabs.com,Linux|Software|Tech Field Support,7000000,closed,USA,WA,Seattle,Seattle,1,,2006-10-01,2006-10-01,0,Software,7000000.0,0.00047335170681193017,0.016038692107825596,0.37978035455457687,545.0,0.007334066740007334,3.0,15.76142084987672,4.439367075414601
/organization/sourcelair,SourceLair,https://www.sourcelair.com,Developer Tools|Productivity Software,250000,operating,GRC,35,Athens,Athens,1,2011-01-28,2014-10-01,2014-10-01,1,Productivity Software,250000.0,0.0005937754630590924,0.48588217928988797,0.0,0.0,10.0,1.0,12.429220196836383,250.64865639324336
/organization/sourcery,Sourcery,http://getsourcery.com/,B2B|E-Commerce Platforms|Payments|Startups,5500000,operating,USA,CA,SF Bay Area,San Francisco,4,2012-01-01,2013-11-30,2015-01-29,1,E-Commerce Platforms,5500000.0,0.024584727302271205,0.10703188292163988,0.08525534311671235,887.0,0.03258793122822789,28.0,15.520258832020865,4.321669572733773
/organization/south49-solutions,South49 Solutions,http://www.south49.com,Software,1200000,operating,USA,VA,"Washington, D.C.",Sterling,1,,2009-02-05,2009-02-05,1,Unknown,1200000.0,5.624859311641436e-06,0.0014423226788110742,0.008362136247073252,6.0,0.3225806451612903,1.0,13.997832948091215,394.62529680419834
/organization/southern-implants,Southern Implants,http://southernimplants.us,Biotechnology,5000000,operating,USA,CA,Anaheim,Irvine,2,1987-01-01,2009-06-09,2010-06-18,1,Unknown,5000000.0,2.3436913798505984e-05,0.0014423226788110742,0.0,0.0,0.0,0.0,15.424948670398354,0.0
/organization/southern-sports-leagues,Southern Sports Leagues,http://www.southernsportsleagues.com,Games,-,operating,USA,LA,New Orleans,New Orleans,1,2012-08-01,2014-04-15,2014-04-15,1,Unknown,0.0,0.0,0.0014423226788110742,0.0,0.0,0.0,0.0,0.0,0.0
/organization/southfork-solutions,Southfork Solutions,http://southforksolutions.com,Software,2935000,operating,USA,ID,Idaho Falls,Idaho Falls,2,2005-01-01,2010-03-16,2012-01-10,1,Unknown,2935000.0,1.3757468399723012e-05,0.0014423226788110742,0.0,0.0,0.0,0.0,14.892218351959778,0.0
/organization/southpeak,SouthPeak,http://www.southpeakgames.com,Software,6315000,operating,USA,VA,Richmond,Midlothian,2,,2009-03-31,2010-07-19,1,Unknown,6315000.0,2.9600822127513055e-05,0.0014423226788110742,0.0,0.0,0.0,0.0,15.658438472119844,0.0
/organization/southtree,Southtree,http://www.southtree.com,Curated Web,60000,operating,USA,TN,Chattanooga,Chattanooga,1,2009-01-01,2011-12-01,2011-12-01,1,Unknown,60000.0,2.812429655820718e-07,0.0014423226788110742,0.0,0.0,10.0,1.0,11.002116507732017,9615.282505627785
/organization/southwing,SouthWing,http://www.southwing.com,Mobile,7630000,operating,ESP,56,Barcelona,Barcelona,1,,2006-07-01,2006-07-01,1,Unknown,7630000.0,3.576473045652013e-05,0.0014423226788110742,0.03716504998699224,40.0,0.07444168734491315,2.0,15.84759853432223,103.1016174228622
/organization/souzhou-ribo-life-science,Souzhou Ribo Life Science,http://www.ribolia.com,Biotechnology,7400000,operating,CHN,1,Kunshan,Kunshan,1,,2014-01-07,2014-01-07,1,Unknown,7400000.0,3.4686632421788853e-05,0.0014423226788110742,0.0013936893745122088,1.0,1.6666666666666667,1.0,15.816990693309524,2303.872377618965
/organization/sov-therapeutics,SOV Therapeutics,http://sovtherapeutics.com,Biotechnology,425000,operating,USA,NC,Raleigh,Morrisville,2,2009-01-01,2010-02-18,2011-11-21,1,Unknown,425000.0,1.9921376728730083e-06,0.0014423226788110742,0.0,0.0,0.0,0.0,12.959846800844963,0.0
/organization/sovicell,Sovicell,http://www.sovicell.com,Biotechnology,1190000,operating,DEU,13,DEU - Other,Deutsch,2,,2007-03-01,2009-05-14,1,Unknown,1190000.0,5.5779854840444236e-06,0.0014423226788110742,0.008671844996964854,28.0,0.31141868512110726,8.0,13.989464705423494,380.7426889104125
/organization/sovolve,Sovolve,http://www.wonderapp.com,Private Social Networking|Psychology|Quantified Self|Self Development|Social Games|Social Media,990000,operating,USA,CA,SF Bay Area,San Francisco,3,2012-01-01,2012-12-31,2014-10-01,1,Psychology,990000.0,0.5945978086368034,0.5061740912362865,0.0,0.0,0.0,0.0,13.805461232211272,0.0
/organization/sovtech,SovTech,http://www.SovTech.co.za,Cloud Computing|Enterprise Software|SaaS,-,operating,ZAF,,Johannesburg,Johannesburg,1,2012-01-01,2011-01-01,2011-01-01,1,Enterprise Software,0.0,0.0,0.010334829798564711,0.0,0.0,0.0,0.0,0.0,0.0
/organization/soweso,Soweso,http://www.soweso.com,Apps|iPhone|QR Codes|Social Media|Software,29600,operating,USA,NY,New York City,New York,1,2009-11-01,2009-11-01,2009-11-01,1,iPhone,29600.0,3.036322686603289e-05,0.17322067016677195,0.0,0.0,0.0,0.0,10.295563423525277,0.0
/organization/soxiable,Soxiable,http://www.soxiable.com,College Campuses|Colleges|Local Businesses|Mobile,30000,operating,USA,PA,Scranton,Stroudsburg,1,2013-03-11,2014-05-01,2014-05-01,1,Colleges,30000.0,0.0011805519647099963,0.1729895218933024,0.0,0.0,0.0,0.0,10.308985993422082,0.0
/organization/soysuper,Soysuper,http://soysuper.com,Curated Web|E-Commerce|Retail,705226,operating,ESP,29,Madrid,Madrid,2,2012-05-09,2012-05-07,2013-09-26,1,E-Commerce,705226.0,3.833586663966983e-05,0.08048398670297363,0.003935122939799178,24.0,0.6614785992217898,16.0,13.466275015783701,98.44452105560521
/organization/sozializeme,SozializeMe,http://sozializeme.com/,Curated Web|Social Media,100000,operating,USA,CA,SF Bay Area,Redwood City,1,2013-07-19,2013-04-23,2013-04-23,1,Social Media,100000.0,7.24144204299417e-05,0.202416588344021,0.0,0.0,10.0,1.0,11.51293546492023,541.9979463314966
/organization/spabooker,SpaBooker,http://www.spa-booker.com,Beauty|Developer APIs|Health and Wellness|Online Reservations|Online Scheduling|Point of Sale|SaaS|Software|Spas,200000,acquired,USA,NY,New York City,New York,1,2007-11-01,2008-01-01,2008-01-01,1,Developer APIs,200000.0,0.00032457009652091495,0.23944653360894466,0.0,0.0,0.0,0.0,12.206077645517674,0.0
/organization/spaboom,SpaBoom,http://www.spaboom.com,E-Commerce|Email|Gift Card|Services|Web Hosting,1300000,operating,USA,NM,Albuquerque,Albuquerque,2,2005-08-01,2006-07-15,2007-09-15,1,Email,1300000.0,0.0028625556667988728,0.08257932798885184,0.0009291262496748057,1.0,2.3076923076923075,2.0,14.077875591662238,350.914247459652
/organization/space-apart,Space Apart,,Software,25000,operating,USA,IL,Chicago,Chicago,1,2010-01-01,2011-07-18,2011-07-18,1,Unknown,25000.0,1.1718456899252991e-07,0.0014423226788110742,0.0,0.0,0.0,0.0,10.12667110305036,0.0
/organization/space-ape,Space Ape,http://spaceapegames.com,Games|Mobile Games|Social Games,28166074,operating,USA,MA,Boston,Waltham,6,2012-08-22,2012-08-16,2015-05-13,1,Mobile Games,28166074.0,0.0785292340093455,0.1104370637410804,0.1605065596313227,1382.0,0.01733603004911875,23.0,17.153628797521506,2.4691387771174
/organization/space-monkey,Space Monkey,http://spacemonkey.com,Cloud Computing|Consumers|Storage|Web Hosting,2250000,acquired,USA,UT,Salt Lake City,Midvale,3,2011-07-01,2012-07-12,2014-04-09,1,Consumers,2250000.0,0.007144199662713761,0.16987977855190384,0.12933437395473296,464.0,0.021505376344086023,9.0,14.626441218624949,1.748651935828462
/organization/space-pencil,Space Pencil,http://www.spacepencil.com,Analytics|Curated Web,4190185,closed,USA,CA,SF Bay Area,Emeryville,4,,2008-06-01,2013-04-01,0,Curated Web,4190185.0,0.0011545068317199115,0.019806635877243118,0.25953593240916245,838.0,0.01072833472404339,8.0,15.248255682321165,5.48832117758835
/organization/space-race,Space Race,http://spaceracekids.com,Games,2203250,operating,USA,NY,New York City,New York,1,2012-01-01,2013-01-09,2013-01-09,1,Unknown,2203250.0,1.0327476065311661e-05,0.0014423226788110742,0.0,0.0,0.0,0.0,14.605444554836762,0.0
/organization/space-star-technology,Space Star Technology,http://www.spacestar.com.cn/en,Enterprise Software,4250000,operating,CHN,22,Beijing,Beijing,1,,2009-10-26,2009-10-26,1,Unknown,4250000.0,1.9921376728730085e-05,0.0014423226788110742,0.0,0.0,10.0,1.0,15.26242977619469,13338.576619987916
/organization/space-time-insight,Space-Time Insight,http://www.spacetimeinsight.com,Software,42000000,operating,USA,CA,SF Bay Area,San Mateo,3,2007-01-01,2009-02-02,2013-09-11,1,Unknown,42000000.0,0.00019687007590745025,0.0014423226788110742,0.020208495930427027,116.0,0.1360544217687075,15.0,17.553180200057167,208.7152975281108
/organization/spacebar-fm,Spacebar,http://www.spacebar.com,Audio|iPhone|Mobile|Music|Video Streaming,-,operating,USA,CA,SF Bay Area,San Francisco,1,2012-06-28,2012-12-18,2012-12-18,1,iPhone,0.0,0.0,0.17322067016677195,0.012078641245772475,13.0,0.22556390977443613,2.0,0.0,0.0
/organization/spacebikini,Spacebikini,http://www.spacebikini.com,Games|Networking,50000,operating,USA,NY,New York City,New York,1,2011-08-25,2011-08-25,2011-08-25,1,Networking,50000.0,2.817638431273475e-05,0.16058852438454196,0.0,0.0,10.0,1.0,10.819798284210286,634.262962485109
/organization/spaceclaim,SpaceClaim,http://www.spaceclaim.com,Software,49000000,acquired,USA,MA,Boston,Concord,5,2005-09-01,2005-10-14,2012-02-09,1,Unknown,49000000.0,0.00022968175522535862,0.0014423226788110742,0.04613592412178347,960.0,0.060053841375025875,57.0,17.707330876483063,92.93508577595058
/organization/spacecraft,"SpaceCraft, Inc.",https://gospacecraft.com,Software,1350000,operating,USA,TX,Austin,Austin,1,2010-10-01,2011-08-01,2011-08-01,1,Unknown,1350000.0,6.327966725596615e-06,0.0014423226788110742,0.0009291262496748057,1.0,2.3076923076923075,2.0,14.115615891155079,2846.8431737796927
/organization/spacedeck,Spacedeck,http://spacedeck.com,Collaboration|Project Management|Real Time|SaaS|Software,-,operating,,,,,1,2013-03-11,2013-07-29,2013-07-29,1,Project Management,0.0,0.0,0.23106434038192297,0.0,0.0,10.0,2.0,0.0,0.0
/organization/spaceface,SpaceFace,http://www.spaceface.com/,Entertainment|Games|Software,-,operating,USA,CA,Los Angeles,Westlake Village,1,1999-01-01,2014-01-08,2014-01-08,1,Games,0.0,0.0,0.058216768033782215,0.0,0.0,0.0,0.0,0.0,0.0
/organization/spacefinity,Spacefinity,http://spacefinity.com,Curated Web,25000,operating,USA,PA,Pittsburgh,Pittsburgh,1,2013-05-31,2013-06-08,2013-06-08,1,Unknown,25000.0,1.1718456899252991e-07,0.0014423226788110742,0.06271602185304939,45.0,0.04424778761061947,1.0,10.12667110305036,39.16012550494935
/organization/spacelist,SpaceList,http://spacelist.ca,Industrial|Office Space|Retail|Software|Storage,1190121,operating,CAN,BC,Vancouver,Vancouver,4,2011-01-01,2012-11-26,2013-12-15,1,Office Space,1190121.0,1.0,1.0,0.10808835371216909,349.0,0.02572163475278651,8.0,13.989566380841197,0.3562717988097611
/organization/spacenet,Spacenet,http://www.spacenet.com,Web Hosting,7500000,operating,USA,VA,"Washington, D.C.",Mclean,1,,2010-08-23,2010-08-23,1,Unknown,7500000.0,3.515537069775897e-05,0.0014423226788110742,0.0,0.0,10.0,1.0,15.830413711839864,13834.965291753806
/organization/spaceport-io,Spaceport.io,http://spaceport.io,Games,3000000,acquired,USA,CA,SF Bay Area,Burlingame,1,,2012-04-11,2012-04-11,1,Unknown,3000000.0,1.4062148279103589e-05,0.0014423226788110742,0.005574757498048835,6.0,0.47619047619047616,2.0,14.914123179965662,620.6749816785627
/organization/spaceport-io-inc,Spaceport.io Inc.,http://spaceport.io,Games,1000000,operating,USA,CA,SF Bay Area,Burlingame,1,,2011-08-04,2011-08-04,1,Unknown,1000000.0,4.687382759701197e-06,0.0014423226788110742,0.0,0.0,0.0,0.0,13.815511557963774,0.0
/organization/spacer,Spacer,https://www.spacer.com.au/,E-Commerce,1000000,operating,AUS,2,Sydney,Sydney,1,,2015-10-13,2015-10-13,1,Unknown,1000000.0,4.687382759701197e-06,0.0014423226788110742,0.0,0.0,0.0,0.0,13.815511557963774,0.0
/organization/spaces-2-host,Spaces 2 Host,http://www.spaces2host.com,E-Commerce,50000,operating,USA,TX,Austin,Austin,1,2012-07-02,2012-08-30,2012-08-30,1,Unknown,50000.0,2.3436913798505982e-07,0.0014423226788110742,0.0,0.0,0.0,0.0,10.819798284210286,0.0
/organization/spaceship,Spaceship,http://www.spaceship.com.sg,E-Commerce|Services|Storage,-,operating,,,,,1,2014-10-10,2014-12-01,2014-12-01,1,Services,0.0,0.0,0.11882093161307358,0.015330583119634296,11.0,0.17857142857142858,1.0,0.0,0.0
/organization/spaciety-fast-market-holdings-llc,"Spaciety (Fast Market Holdings, LLC)",,Curated Web,40000,closed,USA,IL,Chicago,Chicago,1,2010-01-01,2011-07-01,2011-07-01,0,Unknown,40000.0,1.8749531038804785e-07,0.0014423226788110742,0.05574757498048835,40.0,0.04975124378109452,1.0,10.596659732783579,46.07429946083313
/organization/spacio,Spacio,http://www.spac.io,Browser Extensions|Curated Web|Mobile|Productivity Software|Real Estate|SaaS|Sales and Marketing,137945,operating,USA,NY,New York City,New York,1,2014-05-15,2014-08-31,2014-08-31,1,Curated Web,137945.0,3.800749725885688e-05,0.019806635877243118,0.0,0.0,0.0,0.0,11.834617583211992,0.0
/organization/spacio-pro,Spacio Pro,http://spaciopro.com/,Mobile|Productivity Software|Real Estate|SaaS|Sales and Marketing,137945,operating,,,,,1,2014-05-15,2014-08-31,2014-08-31,1,Productivity Software,137945.0,0.00032763342500674597,0.48588217928988797,0.0,0.0,0.0,0.0,11.834617583211992,0.0
/organization/spacosa-corp,SPACOSA Corp.,http://www.spacosa.com,Internet of Things|Location Based Services|Software,-,operating,KOR,11,Seoul,Seoul,2,2012-05-23,2014-08-01,2014-08-01,1,Location Based Services,0.0,0.0,0.09451578175006868,0.0,0.0,0.0,0.0,0.0,0.0
/organization/spadac,SPADAC,http://www.spadac.com,Software,6500000,acquired,USA,VA,"Washington, D.C.",Mclean,1,2002-07-01,2007-02-27,2007-02-27,1,Unknown,6500000.0,3.0467987938057776e-05,0.0014423226788110742,0.11799903370870035,127.0,0.02356637863315004,2.0,15.687312888712007,32.30927545477115
/organization/spamlion,SpamLion,http://www.SpamLion.com,Software,362500,operating,USA,CA,Napa Valley,Cotati,2,1996-06-01,1996-06-01,2001-02-01,1,Unknown,362500.0,1.6991762503916837e-06,0.0014423226788110742,0.0,0.0,0.0,0.0,12.80078251189375,0.0
/organization/spangle,Spangle,http://www.spangle.io/,Mobile|Reviews and Recommendations,2000000,operating,USA,CT,Hartford,New Haven,1,2013-01-01,2014-08-26,2014-08-26,1,Reviews and Recommendations,2000000.0,0.008524990152567486,0.1899262290051215,0.0,0.0,0.0,0.0,14.508658238524095,0.0
/organization/spanning-cloud-apps,Spanning Cloud Apps,http://spanning.com,Cloud Data Services|Enterprise Software|Storage,9000000,operating,USA,TX,Austin,Austin,2,2010-09-01,2011-04-06,2013-03-20,1,Enterprise Software,9000000.0,0.0007635750545977903,0.010334829798564711,0.12821942245512322,230.0,0.021691973969631236,4.0,16.012735246411598,17.081423330736396
/organization/sparcode,SparCode,http://www.sparcode.com,E-Books|Games|Social Media|Software,35000,closed,DNK,17,Copenhagen,Copenhagen,1,2010-12-01,2010-12-01,2010-12-01,0,Games,35000.0,8.062404001614826e-06,0.058216768033782215,0.0,0.0,0.0,0.0,10.463131911491967,0.0
/organization/spare-backup,Spare Backup,http://www.sparebackup.com,Web Hosting,1525000,operating,USA,CA,Palm Springs,Palm Desert,2,,2008-06-06,2009-07-06,1,Unknown,1525000.0,7.148258708544325e-06,0.0014423226788110742,0.0,0.0,10.0,3.0,14.23750562376114,12442.84576078788
/organization/spare-time,SpareTime,http://www.gosparetime.com,Services|Web Hosting|Weddings,-,operating,USA,AR,Fayetteville,Fayetteville,1,2012-08-06,2012-11-08,2012-11-08,1,Web Hosting,0.0,0.0,0.09357984281318017,0.020905340617683132,15.0,0.13157894736842105,1.0,0.0,0.0
/organization/spare5,Spare5,http://spare5.com,Apps|Crowdsourcing|Mobile|Mobile Commerce,13250000,operating,USA,WA,Seattle,Seattle,2,2014-11-14,2014-12-07,2015-08-25,1,Crowdsourcing,13250000.0,0.029671839088550832,0.10702184027159355,0.3293395198847312,1536.0,0.008456384570350615,12.0,16.3995081858682,1.1850826107541437
/organization/sparehire,SpareHire,http://www.sparehire.com,Software|Startups,750000,operating,USA,NY,New York City,New York,1,2013-04-01,2014-10-09,2014-10-09,1,Startups,750000.0,0.02320898394076071,0.14637294260989628,0.0,0.0,0.0,0.0,13.527829818844937,0.0
/organization/spares-box,Spares Box,http://www.sparesbox.com.au/,Automotive|E-Commerce,1285133,operating,AUS,2,Sydney,Sydney,2,,2014-05-27,2014-12-16,1,E-Commerce,1285133.0,6.985943130604772e-05,0.08048398670297363,0.0066897089976586015,12.0,0.4,4.0,14.066373551030301,62.18281958422166
/organization/spareshub,SparesHub,http://www.spareshub.com,Automotive|E-Commerce,-,operating,IND,16,Pune,Pune,1,2013-09-10,2015-11-06,2015-11-06,1,E-Commerce,0.0,0.0,0.08048398670297363,0.005574757498048835,6.0,0.47619047619047616,2.0,0.0,0.0
/organization/spark-etail,Spark Etail,,E-Commerce,2314371.21526338,operating,,,,,2,,2006-11-21,2007-03-04,1,Unknown,2314371.21526338,1.0848343733974274e-05,0.0014423226788110742,0.04236815698517114,76.0,0.06535947712418301,4.0,14.654649027414456,83.70854631148622
/organization/spark-finance,SPARK Finance,http://sparkfin.com,Entertainment|Mobile|Technology,-,operating,USA,CA,San Diego,San Diego,1,2015-09-01,2015-09-01,2015-09-01,1,Mobile,0.0,0.0,0.12278296107089119,0.039023302486341845,28.0,0.07092198581560284,1.0,0.0,0.0
/organization/spark-flow,Spark Flow,http://www.sparkflow.net,Advertising|Advertising Platforms|Media|Mobile|Mobile Advertising|Social Media Advertising,50000,acquired,ARG,7,Buenos Aires,Buenos Aires,1,2013-09-02,2014-09-01,2014-09-01,1,Advertising Platforms,50000.0,0.00012111401207317276,0.08596709773882803,0.15330583119634297,110.0,0.018148820326678767,1.0,10.819798284210286,2.0461864499168896
/organization/spark-gift,SparkGift,http://sparkgift.com,Financial Services|FinTech|Investment Management|Mobile Commerce|Personal Finance|Social Investing,120000,operating,USA,CA,SF Bay Area,San Francisco,1,2014-11-01,2014-12-01,2014-12-01,1,FinTech,120000.0,0.0002649899486552163,0.10921439298683483,0.6452781803991526,463.0,0.004317789291882556,1.0,11.695255355062795,0.423586842769051
/organization/spark-mobile,Spark Mobile,,Design|Mobile|Software,3200000,operating,,,,,2,,2012-10-01,2013-10-21,1,Mobile,3200000.0,0.0001826270729817997,0.12278296107089119,0.37141821830750366,533.0,0.0074990626171728535,3.0,14.978661680269907,0.8459362628750398
/organization/spark-software,Spark Software,http://spark-software.com/,Software,793770,operating,POL,78,Warsaw,Warszawa,1,,2015-03-24,2015-03-24,1,Unknown,793770.0,3.7207038131680187e-06,0.0014423226788110742,0.0157951462444717,34.0,0.17341040462427745,5.0,13.58455028553198,205.87623927222754
/organization/spark-therapeutics,Spark Therapeutics,http://sparktx.com,Biotechnology,122800000,ipo,USA,PA,Philadelphia,Philadelphia,2,2013-01-01,2013-10-22,2014-05-27,1,Unknown,122800000.0,0.0005756106028913069,0.0014423226788110742,0.09024138699966551,259.0,0.03079291762894534,7.0,18.62606758182064,50.125396818276705
/organization/sparkbase,SparkBase,http://sparkbase.com,Gift Card|Software,10525040,operating,USA,OH,Cleveland,Cleveland,7,2004-10-01,2004-08-01,2013-01-14,1,Software,10525040.0,0.0007117208068948339,0.016038692107825596,0.03233359348868324,116.0,0.08547008547008547,9.0,16.169267833012068,53.07442854477725
/organization/sparkbrowser,Sparkbrowser,http://sparkbrowser.org,Software,150000,closed,USA,MA,Boston,Boston,1,2010-03-18,2011-02-05,2011-02-05,0,Unknown,150000.0,7.031074139551795e-07,0.0014423226788110742,0.0,0.0,0.0,0.0,11.918397239722838,0.0
/organization/sparkbuy,Sparkbuy,http://sparkbuy.com,Curated Web,1000000,acquired,USA,WA,Seattle,Seattle,1,2010-01-01,2010-11-29,2010-11-29,1,Unknown,1000000.0,4.687382759701197e-06,0.0014423226788110742,0.046270487233805335,83.0,0.05988023952095808,4.0,13.815511557963774,72.29966890615555
/organization/sparkcloud,Sparkcloud,http://sparkcloud.com,Enterprise Software|Finance,-,closed,USA,MA,Boston,Cambridge,2,2010-01-01,2010-02-01,2010-03-01,0,Finance,0.0,0.0,0.09702399192111476,0.2843126324004906,306.0,0.009794319294809012,2.0,0.0,0.0
/organization/sparkeo,Sparkeo,http://www.sparkeo.com,Enterprise Software,-,operating,ISR,5,Tel Aviv,Tel Aviv,1,,2010-09-16,2010-09-16,1,Unknown,0.0,0.0,0.0014423226788110742,0.13936893745122086,100.0,0.01996007984031936,1.0,0.0,0.0
/organization/sparkfly,Sparkfly,http://sparkfly.com,Consumers|Loyalty Programs|Mobile|Promotional|Sales and Marketing|Social Media|Transportation,2500000,operating,USA,GA,Atlanta,Atlanta,1,2001-01-01,2011-04-27,2011-04-27,1,Loyalty Programs,2500000.0,0.015146304286390893,0.24215965133258244,0.0,0.0,0.0,0.0,14.731801689838349,0.0
/organization/sparkitthere,SPark!,http://www.sparkithere.com,Apps|iPhone|Mobile,-,operating,USA,CA,Los Angeles,Los Angeles,1,2012-02-01,2012-03-01,2012-03-01,1,iPhone,0.0,0.0,0.17322067016677195,0.0,0.0,10.0,1.0,0.0,0.0
/organization/sparkle-cs,Sparkle.cs,http://www.sparkle-cs.com,Big Data|Development Platforms|Mobile|Point of Sale|Retail Technology,1083533,operating,GBR,F4,London,Harrow,3,,2012-11-01,2013-07-01,1,Development Platforms,1083533.0,0.005886615865985522,0.33823760843943296,0.006503883747723641,7.0,0.410958904109589,2.0,13.895738479253941,16.398508715984523
/organization/sparkling18,Sparkling18,http://1app8.com,Mobile|Mobile Payments|Payments,3809673,operating,ITA,9,Milan,Milano,1,2012-05-24,2013-05-01,2013-05-01,1,Mobile Payments,3809673.0,0.005313487058696731,0.06333147918919234,0.0,0.0,10.0,2.0,15.153054179137587,2066.377815732218
/organization/sparklix,SparkLix,http://www.sparklix.com,Collaboration|Curated Web|Life Sciences,700000,operating,USA,NY,New York City,New York,2,1998-03-03,2008-03-03,2010-01-03,1,Curated Web,700000.0,0.00019286852065098273,0.019806635877243118,0.0,0.0,0.0,0.0,13.45883704259595,0.0
/organization/sparkow,Sparkow,http://www.sparkow,E-Commerce|Navigation|Personalization|Search|Software,13226500,operating,FRA,B4,Paris,Lille,2,2004-01-01,2010-04-26,2013-02-21,1,Navigation,13226500.0,0.17242116296037535,0.479200431109529,0.051030472482139336,238.0,0.05432511491851233,12.0,16.397733026432782,1.8209483770152264
/organization/sparkplay-media,Sparkplay Media,http://www.sparkplaymedia.com,Curated Web,7050000,operating,USA,CA,SF Bay Area,Mill Valley,2,2006-01-01,2008-02-01,2010-01-15,1,Unknown,7050000.0,3.3046048455893434e-05,0.0014423226788110742,0.18334757993582834,592.0,0.01517962556923596,8.0,15.768538316632412,20.91887409047455
/organization/sparkroad,Sparkroad,http://www.sparkroad.com,Software,-,operating,,,,,1,2012-01-01,2013-02-15,2013-02-15,1,Unknown,0.0,0.0,0.0014423226788110742,0.023692719366707547,17.0,0.11627906976744186,1.0,0.0,0.0
/organization/sparkroom,Sparkroom,http://sparkroom.com,Analytics|Email Marketing|Lead Management|Marketing Automation|Mobile Advertising|Performance Marketing|Search Marketing|Social Media Marketing,4000000,acquired,USA,NJ,Newark,Paramus,1,2007-01-01,2008-03-18,2008-03-18,1,Email Marketing,4000000.0,0.013171245440501734,0.230449777390046,0.32612331363585684,234.0,0.008539709649871904,1.0,15.201805169084134,0.5399006965488442
/organization/sparks,Sparks,http://www.getsparks.com,Messaging|Mobile|Mobile Commerce,2300000,operating,USA,CA,Bakersfield,California City,1,2013-10-01,2013-10-01,2013-10-01,1,Mobile,2300000.0,0.00013126320870566853,0.12278296107089119,0.12478880245632391,582.0,0.02228698782787588,12.0,14.648420115681892,2.458667574384914
/organization/sparktrend,Sparktrend,http://sparktrend.com,E-Commerce,135000,operating,USA,WA,Seattle,Kirkland,1,2013-08-01,2013-12-01,2013-12-01,1,Unknown,135000.0,6.327966725596616e-07,0.0014423226788110742,0.0,0.0,0.0,0.0,11.813037464800539,0.0
/organization/sparkwords,SparkWords,http://sparkwords.com,Curated Web,5000000,operating,USA,WA,Seattle,Seattle,1,,2008-09-08,2008-09-08,1,Unknown,5000000.0,2.3436913798505984e-05,0.0014423226788110742,0.06550340060207381,47.0,0.0423728813559322,1.0,15.424948670398354,57.121227768071165
/organization/sparo-labs,Sparo Labs,http://www.sparolabs.com/,Health and Wellness|Health Care|Health Care Information Technology|Mobile Devices,1250000,operating,USA,MO,St. Louis,St Louis,1,2012-01-01,2014-09-08,2014-09-08,1,Health Care,1250000.0,6.959001505419864e-05,0.0107540315899228,0.0,0.0,0.0,0.0,14.038654909278163,0.0
/organization/sparq-systems,Sparq Systems,http://sparqsys.com,Software,13874027,operating,CAN,ON,Toronto,Toronto,3,2009-01-01,2011-06-29,2014-10-20,1,Unknown,13874027.0,6.503287496742891e-05,0.0014423226788110742,0.0,0.0,10.0,2.0,16.445529161088817,14372.544476081499
/organization/sparqcode,SPARQCode,http://sparqcode.com,Software,600715,operating,USA,WA,Seattle,Bellevue,1,2010-01-01,2010-08-02,2010-08-02,1,Unknown,600715.0,2.8157811344939042e-06,0.0014423226788110742,0.0,0.0,0.0,0.0,13.305877556075341,0.0
/organization/sparql-city,Sparql City,http://sparqlcity.com,Analytics|Big Data|Databases|Software,10000000,operating,USA,CA,San Diego,San Diego,1,2013-01-01,2013-08-17,2013-08-17,1,Big Data,10000000.0,0.0021854025710840554,0.19888614678042676,0.004181068123536626,3.0,0.625,1.0,16.118095750958314,48.22631849750264
/organization/sparta-systems,Sparta Systems,http://www.spartasystems.com,Enterprise Software|Software,-,acquired,USA,NJ,Newark,Holmdel,1,1994-01-01,2006-04-11,2006-04-11,1,Software,0.0,0.0,0.016038692107825596,0.15609320994536738,112.0,0.017825311942959002,1.0,0.0,0.0
/organization/spartan-3-cybersecurity,Spartan 3 Cybersecurity,http://www.spartan3.com/,Cyber Security|Security|Software,-,operating,USA,NH,"Manchester, New Hampshire",Bedford,1,2014-11-04,2014-11-04,2014-11-04,1,Security,0.0,0.0,0.14896621941892102,0.0,0.0,0.0,0.0,0.0,0.0
/organization/spartan-bioscience,Spartan Bioscience,http://www.spartanbio.com,Biotechnology,260000,operating,CAN,ON,Ottawa,Ottawa,2,2005-01-01,2009-04-15,2012-05-16,1,Unknown,260000.0,1.218719517522311e-06,0.0014423226788110742,0.0,0.0,0.0,0.0,12.468440756144114,0.0
/organization/spartoo,Spartoo,http://www.spartoo.com,E-Commerce|Shoes,55232200,operating,FRA,B9,Grenoble,Grenoble,3,2005-01-01,2007-01-01,2012-10-24,1,Shoes,55232200.0,0.31782426508583733,0.31038476417417515,0.054453434847012726,547.0,0.05092761004001455,27.0,17.827056692613287,2.833747084518266
/organization/spartz-inc,Spartz,http://spartzinc.com,Curated Web|Internet,9500000,operating,USA,IL,Chicago,Chicago,3,2009-06-01,2012-01-01,2013-10-30,1,Internet,9500000.0,0.001759747100120136,0.0894082979842507,0.022995874679451446,66.0,0.11976047904191617,7.0,16.066802461833923,19.356210683799407
